Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
22.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,10.90906774509256
29.0,4.6,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,20,35.29624017187849
29.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,35.30625157265075
30.0,4.5,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,18,32.428609557502675
38.0,4.6,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,32,14.152800689506924
36.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,19.297539366267138
25.0,4.7,Windy,High,2,Drinks,scooter,,No,Urban,11,5.262192660323816
,,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,2.7279436461766284
38.0,4.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,15.044706448362783
27.0,4.8,Windy,High,1,Buffet,motorcycle,0.0,,Metropolitian,12,5.495929224028913
26.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,31.11782705860683
23.0,4.6,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,15,21.815543375813018
39.0,4.6,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,16,8.49168153096395
27.0,4.6,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,15,16.983359290708307
22.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,23.353956545437754
22.0,4.8,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,23,2.727711555898667
23.0,4.2,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,21.04233553752912
33.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,29.877548805564587
28.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,17,11.322241389964427
29.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,2.493004078175231
36.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,12.462680956662195
21.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,2.748064390689558
34.0,4.7,Fog,Medium,0,Buffet,motorcycle,,Yes,Metropolitian,41,30.216898929140488
22.0,4.8,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,14.40797688922605
30.0,4.7,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,31,5.092971006006412
27.0,4.6,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,16,24.54175624577607
26.0,4.4,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,37,20.366114542041313
26.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,27.999434920790947
32.0,5.0,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,12.729244008811651
26.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,,Urban,10,33.877585052067765
30.0,5.0,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,35.71340101409373
20.0,4.7,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,30,28.559023966247338
35.0,4.9,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,17,8.008117901265003
24.0,4.6,Cloudy,Low,0,Drinks,motorcycle,,No,Metropolitian,20,5.433593615261249
32.0,4.9,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,13.586701518647166
24.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,14.406574254441846
34.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,15.048238802084386
37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,,No,Metropolitian,21,10.869610942456067
20.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,14,10.990534952817145
29.0,4.7,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,22,7.779052546432687
26.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,21.73115967743135
23.0,4.7,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,15,20.808477998761816
20.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,2.631053323944614
30.0,4.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,28.513196563394064
24.0,4.4,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,12.541507413307752
28.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,12,2.4019217983099135
29.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,20.677720296979743
20.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,10,8.243542699462475
26.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,32.59393915154813
36.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,7.638279797977595
36.0,4.6,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,10.909972763857409
28.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,9.970583369619336
29.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,,10,28.675777341526626
23.0,5.0,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,8.243675020367718
28.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,33.711066110136514
28.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,2.5467026145666343
23.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,24.54568933987578
20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,33.60008025740362
24.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,5.455309536068806
37.0,4.9,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,26,31.136136932686078
21.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,16,2.716126475243555
31.0,4.5,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,8.182758481955796
22.0,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,16,35.70969216226947
39.0,5.0,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,31.11852249806384
26.0,3.7,Sunny,High,0,Snack,motorcycle,3.0,No,Metropolitian,51,11.322241389964427
33.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,5.2150360916619585
29.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,33.87412708623808
39.0,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,15,7.893681399208386
37.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,35.30873667697366
32.0,3.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,33.0916645647852
35.0,4.9,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,14.95446272487823
27.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,2.7157309469769357
27.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,2.7160673509424473
28.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,15,12.014235780636715
22.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,29,8.15253577297011
31.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,12.730818894581274
37.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,29.88537187322636
32.0,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,17,8.182235278812612
20.0,4.9,Sunny,High,1,Snack,scooter,0.0,No,,16,10.525278441115587
,,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,7014.590174345003
25.0,4.5,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,17,24.543580115821367
21.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,34,21.820720548934716
38.0,4.4,Windy,Medium,1,Buffet,scooter,0.0,No,Urban,38,18.682864244531856
37.0,4.0,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,7.523979965107009
30.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,21,22.91187860865996
35.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,18,8.152267282135758
31.0,4.7,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,10.910023418701769
35.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,2.395247627778331
23.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,12.009186985197093
28.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,10.428955396383753
21.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,15,5.431433578241829
37.0,5.0,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,33,2.5466478225882354
31.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,5.037666816597934
23.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,19,2.830560695427386
29.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,19.020327289092158
30.0,4.7,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,30,7.4782586115667575
36.0,4.2,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,35.30694769997836
23.0,4.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,8.032340678411499
31.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,51,17.073081659103394
31.0,4.6,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,5.495948890942792
,,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,7636.091986051185
33.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,41,33.609296983347434
36.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,19,15.787309835749243
30.0,4.2,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,32,25.475029507646852
24.0,4.1,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,40,25.27078541340524
34.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,2.747724812747128
33.0,5.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,34.195200378985476
33.0,4.6,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,37,31.136136932686078
24.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,29.878489048566244
26.0,4.9,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,34.20033974243247
27.0,5.0,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,27.410227109710043
38.0,4.5,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,22.561520007762564
24.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,33.08356649967019
25.0,5.0,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,14.975435014281688
20.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,12.537631149243213
35.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,13.738726547552758
27.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,13.036563767694526
34.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,8.182722005762445
,,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,11,2.5469575256228176
20.0,4.3,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,41,32.3841584617521
24.0,4.0,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,10.377869169001132
33.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,4.82611973001841
28.0,4.5,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14,12.541120696518929
24.0,4.8,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,34.19279569119084
26.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,24.439033988503645
27.0,5.0,Cloudy,Medium,2,Meal,scooter,1.0,,Metropolitian,13,16.29035896120905
32.0,4.6,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,22,10.187407320258828
25.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,20,11.322241389964427
29.0,4.8,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,10,22.91394829086314
23.0,4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,27,24.54175624577607
28.0,4.6,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,18,2.762631538218096
27.0,4.9,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,28,28.66519867097529
27.0,4.5,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21,29.867406149695704
22.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,20.371020319600653
22.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,16.983359290708307
38.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,10.866212126844808
31.0,4.7,Windy,High,0,Snack,motorcycle,3.0,Yes,Semi-Urban,49,10.033385149259571
30.0,4.4,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,33,21.977720574272627
23.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,11.322241389964427
36.0,4.8,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,8.49168153096395
21.0,4.6,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,14,3999.7401855978237
34.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,Yes,Metropolitian,42,31.20541907189645
,,,,1,Meal,motorcycle,0.0,No,Urban,21,13097.45431624343
31.0,4.3,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,36,33.6007354962846
33.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,27.58190404930207
25.0,4.0,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,31,7.556422140682674
29.0,4.1,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,34,24.43858829236141
25.0,4.4,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,39,2.403457122155543
32.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,,21,7.5237555576208806
30.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,12.45476444715416
35.0,4.9,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,17,2.5772918880097295
24.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,19.208557885594054
24.0,4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,12,5.495379519386587
29.0,4.8,Windy,High,2,Snack,scooter,0.0,No,Urban,15,10.91002141582066
29.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,15,4.803578353572142
20.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,19.23126224534516
23.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,26,19.09221358073703
24.0,4.7,Fog,Low,2,Snack,scooter,1.0,No,Urban,14,5.093048347592376
27.0,4.6,Fog,Jam,2,Buffet,motorcycle,2.0,Yes,Metropolitian,42,22.569519139931266
21.0,4.6,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,16,15.641173531323329
20.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Urban,49,18.418097248817265
38.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,43,28.93833521000819
26.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,25,24.539702726240616
30.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Urban,18,7.640146271231206
23.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,7.893041382622161
26.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,39,35.31687623424488
23.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,16.883145365306454
30.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,10.074717004143015
37.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,7.820409472666808
22.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,7.20450182520358
24.0,4.8,Windy,Low,2,Drinks,scooter,0.0,No,,10,21.716708952540625
23.0,4.6,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,39,22.428297089451217
38.0,4.7,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,31,10.910151335651594
30.0,4.7,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,16,10.869698286239947
32.0,4.9,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,26,7.2158016777539356
20.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,10,7.822604192376473
29.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,19.933751594728875
38.0,4.2,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,41,30.21955459937217
28.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,7.539383281975191
31.0,4.3,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.0980793663072
32.0,4.9,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,22,2.631226708553803
,,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,25.475029507646852
20.0,,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,24,7.730776701485633
32.0,4.8,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,10.388261499439617
22.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,16.084920213253618
25.0,4.7,Sunny,High,2,Drinks,electric_scooter,0.0,,Metropolitian,10,9.966078578186472
,,,,3,Buffet,bicycle,1.0,No,Metropolitian,21,8.49168153096395
35.0,4.2,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34,32.72844989570005
31.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,51,35.45307697101248
20.0,4.8,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,33.6246883956566
28.0,4.9,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,35.281902806528656
29.0,4.8,Sunny,High,2,Drinks,scooter,0.0,No,Urban,12,9.192917027743848
33.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,25.475029507646852
25.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,21,5.339145625743228
38.0,4.2,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36,17.568670170287213
26.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,24,31.201771266718445
28.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20.36689168053196
27.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,5.4314601833182286
25.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,8.242689710841198
33.0,4.9,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,5.026046515644006
32.0,4.7,Stormy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,5.661121254147949
39.0,4.9,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,5.215153086859004
27.0,4.5,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,22,15.571341847461474
37.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,13.153883737765064
33.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,16.36778826018969
32.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,12.061785047601973
34.0,4.4,Fog,Low,0,Meal,motorcycle,0.0,Yes,,44,33.745909480468136
29.0,4.9,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,20.725742238924287
26.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,10.184026014704207
36.0,3.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,19.207027485682694
36.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,35.30694769997836
37.0,4.6,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,11.322241389964427
22.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,22,9.970508832661757
22.0,4.7,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30,21.817453386862496
23.0,4.8,Sandstorms,High,1,Drinks,motorcycle,,No,Urban,13,5.186354856593318
24.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,2.6710566761735266
34.0,3.5,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,28.336123054998346
35.0,4.3,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,10.429291516434585
,,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,22.56522159663841
28.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,2.63158921253021
29.0,4.7,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,35,8.153540582322822
22.0,4.2,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,18.409282385264337
37.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,12.732710483605876
26.0,4.8,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,16.29009585012032
31.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,10.910151335651594
38.0,3.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,36,28.940791966542747
38.0,5.0,Windy,Low,2,Meal,scooter,0.0,No,Urban,19,20.855282252453524
26.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,28.67000981238389
23.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,12,10.522935129113385
20.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,15,5.5251010016125495
25.0,4.7,Windy,Jam,1,Snack,scooter,0.0,No,Urban,14,8.242689710841198
28.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,5.454402119792561
34.0,4.5,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,21,28.93705243169988
39.0,4.8,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,19,2.606909317446256
35.0,4.5,Stormy,Jam,1,Meal,scooter,3.0,Yes,Metropolitian,44,21.595922807430373
32.0,4.6,Fog,Jam,1,Snack,scooter,0.0,No,Semi-Urban,44,29.993702702691117
31.0,3.8,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,29.871881096698655
24.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,13,2.5932442761404872
23.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,7.205208023545451
21.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,2.63053758009452
33.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,5.661121254147949
22.0,4.7,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,5.661121254147949
30.0,5.0,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,2.518993898869157
28.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,13,30.21732000157222
33.0,4.6,Windy,High,1,Snack,scooter,,No,Metropolitian,27,2.519048888183513
28.0,4.5,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,14,14.954254600839963
30.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,2.49303875116064
21.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,13.578938844438001
36.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,21,26.323582812714037
24.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,10,14.475253920934032
21.0,3.7,Sunny,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,50,16.294142551638867
28.0,5.0,Windy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,17,15.784164579022567
30.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,8.15394561544705
,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,18,13622.48973603231
26.0,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,10,16.084949317011684
30.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,23.680749289168403
34.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,17.586826896646382
26.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,7.638496207761547
39.0,5.0,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,32.382950221883064
25.0,5.0,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,13,8.151739925670038
38.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,5.184951034550623
36.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Urban,20,21.980201963141187
21.0,4.8,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,5.2149216138154975
24.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Urban,43,22.644473839635083
29.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,13.787541172515247
36.0,4.5,Fog,Medium,1,Meal,scooter,1.0,No,Urban,16,12.984784076971932
28.0,4.5,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,16.983359290708307
36.0,4.7,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,16,7.184949450732875
36.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,22.090080453982104
21.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,,23,14.957591699539874
32.0,4.5,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.413231716860344
29.0,4.3,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,9.246262792303405
,,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,19.813917054109016
33.0,4.7,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,25,2.727711555898667
26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,16,5.015488745271721
